filename,CU:,SR:,CS:,species,master_tape
9002703Y,402  B12:00  10:28.591,166600,2.301,Pantropical Spotted Dolphin,90027
9002703Z,402  B12:00  10:33.193,166600,2.301,Pantropical Spotted Dolphin,90027
90027040,402  B12:00  10:35.494,166600,2.301,Pantropical Spotted Dolphin,90027
90027041,402  B12:00  10:38.950,166600,1.837,Pantropical Spotted Dolphin,90027
90027042,402  B12:00  10:40.787,166600,2.301,Pantropical Spotted Dolphin,90027
90027043,402  B12:00  10:43.088,166600,2.301,Pantropical Spotted Dolphin,90027
90027044,402  B12:00  10:45.389,166600,2.301,Pantropical Spotted Dolphin,90027
90027045,402  B12:00  10:47.690,166600,2.301,Pantropical Spotted Dolphin,90027
90027046,402  B12:00  10:53.673,166600,2.301,Pantropical Spotted Dolphin,90027
90027047,402  B12:00  10:57.150,166600,1.815,Pantropical Spotted Dolphin,90027
90027048,402  B12:00  10:58.965,166600,2.301,Pantropical Spotted Dolphin,90027
9002704A,402  B12:00  11:04.948,166600,2.301,Pantropical Spotted Dolphin,90027
9002704B,402  B12:00  11:07.249,166600,2.301,Pantropical Spotted Dolphin,90027
9002704C,402  B12:00  11:09.550,166600,2.301,Pantropical Spotted Dolphin,90027
9002704D,402  B12:00  11:13.232,166600,1.564,Pantropical Spotted Dolphin,90027
9002704E,402  B12:00  11:15.533,166600,2.301,Pantropical Spotted Dolphin,90027
9002704F,402  B12:00  11:17.834,166600,2.301,Pantropical Spotted Dolphin,90027
9002704G,402  B12:00  11:21.304,166600,1.822,Pantropical Spotted Dolphin,90027
9002704H,402  B12:00  11:23.127,166600,2.301,Pantropical Spotted Dolphin,90027
9002704I,402  B12:00  11:25.428,166600,2.301,Pantropical Spotted Dolphin,90027
9002704J,402  B12:00  11:27.729,166600,2.301,Pantropical Spotted Dolphin,90027
9002704K,402  B12:00  11:30.030,166600,1.556,Pantropical Spotted Dolphin,90027
9002704L,402  B12:00  11:31.623,166600,2.088,Pantropical Spotted Dolphin,90027
9002704M,402  B12:00  11:33.712,166600,2.301,Pantropical Spotted Dolphin,90027
9002704N,402  B12:00  11:36.013,166600,2.301,Pantropical Spotted Dolphin,90027
9002704O,402  B12:00  11:40.615,166600,2.301,Pantropical Spotted Dolphin,90027
9002704P,402  B12:00  11:42.916,166600,2.301,Pantropical Spotted Dolphin,90027
9002704Q,402  B12:00  11:45.217,166600,1.880,Pantropical Spotted Dolphin,90027
9002704R,402  B12:00  11:47.518,166600,2.301,Pantropical Spotted Dolphin,90027
9002704S,402  B12:00  11:51.200,166600,2.301,Pantropical Spotted Dolphin,90027
9002704T,402  B12:00  11:54.191,166600,2.301,Pantropical Spotted Dolphin,90027
9002704U,402  B12:00  11:57.183,166600,2.301,Pantropical Spotted Dolphin,90027
9002704V,402  B12:00  11:57.940,166600,2.301,Pantropical Spotted Dolphin,90027
9002704W,938  B12:00  12:00.261,166600,2.502,Pantropical Spotted Dolphin,90027
9002704X,938  B12:00  12:02.767,166600,2.650,Pantropical Spotted Dolphin,90027
9002704Y,938  B12:00  12:05.418,166600,2.484,Pantropical Spotted Dolphin,90027
9002704Z,938  B12:00  12:08.068,166600,2.650,Pantropical Spotted Dolphin,90027
90027050,938  B12:00  12:13.324,166600,2.650,Pantropical Spotted Dolphin,90027
90027051,938  B12:00  12:17.221,166600,1.979,Pantropical Spotted Dolphin,90027
90027052,938  B12:00  12:19.201,166600,2.650,Pantropical Spotted Dolphin,90027
90027053,938  B12:00  12:24.502,166600,2.650,Pantropical Spotted Dolphin,90027
90027054,938  B12:00  12:27.153,166600,2.650,Pantropical Spotted Dolphin,90027
90027055,938  B12:00  12:29.804,166600,2.605,Pantropical Spotted Dolphin,90027
90027056,938  B12:00  12:35.105,166600,2.650,Pantropical Spotted Dolphin,90027
90027057,938  B12:00  12:38.389,166600,2.016,Pantropical Spotted Dolphin,90027
90027058,938  B12:00  12:53.394,166600,2.650,Pantropical Spotted Dolphin,90027
90027059,938  B12:00  12:57.379,166600,2.112,Pantropical Spotted Dolphin,90027
9002705A,938  B12:00  13:03.732,166600,1.565,Pantropical Spotted Dolphin,90027
9002705B,938  B12:00  13:10.624,166600,2.650,Pantropical Spotted Dolphin,90027
9002705C,938  B12:00  13:13.274,166600,2.650,Pantropical Spotted Dolphin,90027
9002705D,938  B12:00  13:18.576,166600,2.323,Pantropical Spotted Dolphin,90027
9002705E,938  B12:00  13:21.226,166600,2.650,Pantropical Spotted Dolphin,90027
9002705F,938  B12:00  13:23.877,166600,2.650,Pantropical Spotted Dolphin,90027
9002705G,938  B12:00  13:26.528,166600,2.290,Pantropical Spotted Dolphin,90027
9002705H,938  B12:00  13:29.178,166600,2.087,Pantropical Spotted Dolphin,90027
9002705I,938  B12:00  13:31.071,166600,2.348,Pantropical Spotted Dolphin,90027
9002705K,938  B12:00  13:36.070,166600,2.650,Pantropical Spotted Dolphin,90027
9002705L,938  B12:00  13:41.371,166600,2.650,Pantropical Spotted Dolphin,90027
9002705M,938  B12:00  13:45.612,166600,2.650,Pantropical Spotted Dolphin,90027
9002705N,938  B12:00  13:52.504,166600,2.650,Pantropical Spotted Dolphin,90027
9002705O,938  B12:00  13:55.155,166600,2.016,Pantropical Spotted Dolphin,90027
9002705P,938  B12:00  13:57.805,166600,2.650,Pantropical Spotted Dolphin,90027
9002705Q,938  B12:00  14:00.456,166600,2.650,Pantropical Spotted Dolphin,90027
9002705R,938  B12:00  14:03.107,166600,2.650,Pantropical Spotted Dolphin,90027
9002705S,938  B12:00  14:05.757,166600,2.650,Pantropical Spotted Dolphin,90027
9002705T,938  B12:00  14:08.408,166600,2.650,Pantropical Spotted Dolphin,90027
9002705U,938  B12:00  14:11.059,166600,2.650,Pantropical Spotted Dolphin,90027
9002705V,938  B12:00  14:13.709,166600,2.650,Pantropical Spotted Dolphin,90027
9002705W,938  B12:00  14:19.011,166600,2.650,Pantropical Spotted Dolphin,90027
9002705X,938  B12:00  14:25.753,166600,2.004,Pantropical Spotted Dolphin,90027
9002705Y,938  B12:00  14:27.758,166600,2.650,Pantropical Spotted Dolphin,90027
9002705Z,938  B12:00  14:30.409,166600,2.650,Pantropical Spotted Dolphin,90027
90027060,938  B12:00  14:33.059,166600,2.650,Pantropical Spotted Dolphin,90027
90027061,938  B12:00  14:35.710,166600,2.650,Pantropical Spotted Dolphin,90027
90027062,938  B12:00  14:38.360,166600,2.650,Pantropical Spotted Dolphin,90027
90027063,938  B12:00  14:47.108,166600,2.650,Pantropical Spotted Dolphin,90027
90027064,938  B12:00  14:49.758,166600,2.650,Pantropical Spotted Dolphin,90027
90027065,938  B12:00  14:52.409,166600,2.650,Pantropical Spotted Dolphin,90027
90027066,938  B12:00  14:55.060,166600,2.650,Pantropical Spotted Dolphin,90027
90027067,938  B12:00  14:57.710,166600,2.650,Pantropical Spotted Dolphin,90027
90027068,938  B12:00  15:00.361,166600,2.650,Pantropical Spotted Dolphin,90027
90027069,938  B12:00  15:07.795,166600,1.814,Pantropical Spotted Dolphin,90027
9002706A,938  B12:00  15:16.530,166600,2.650,Pantropical Spotted Dolphin,90027
9002706B,938  B12:00  15:19.181,166600,2.650,Pantropical Spotted Dolphin,90027
9002706C,938  B12:00  15:21.831,166600,2.650,Pantropical Spotted Dolphin,90027
9002706D,938  B12:00  15:27.133,166600,2.650,Pantropical Spotted Dolphin,90027
9002706E,938  B12:00  15:35.880,166600,2.650,Pantropical Spotted Dolphin,90027
9002706F,938  B12:00  15:38.530,166600,2.650,Pantropical Spotted Dolphin,90027
9002706G,938  B12:00  15:41.181,166600,2.650,Pantropical Spotted Dolphin,90027
9002706H,938  B12:00  15:43.832,166600,2.650,Pantropical Spotted Dolphin,90027
9002706I,938  B12:00  15:49.133,166600,2.650,Pantropical Spotted Dolphin,90027
9002706J,938  B12:00  15:53.374,166600,2.650,Pantropical Spotted Dolphin,90027
9002706K,938  B12:00  15:55.660,166600,1.954,Pantropical Spotted Dolphin,90027
9002706L,938  B12:00  16:00.266,166600,2.650,Pantropical Spotted Dolphin,90027
9002706M,938  B12:00  16:05.306,166600,2.595,Pantropical Spotted Dolphin,90027
9002706N,938  B12:00  16:10.861,166600,2.777,Pantropical Spotted Dolphin,90027
9002706O,938  B12:00  16:14.471,166600,2.616,Pantropical Spotted Dolphin,90027
9002706P,938  B12:00  16:17.249,166600,2.182,Pantropical Spotted Dolphin,90027
9002706Q,938  B12:00  16:20.026,166600,2.777,Pantropical Spotted Dolphin,90027
9002706R,938  B12:00  16:22.804,166600,2.777,Pantropical Spotted Dolphin,90027
9002706S,938  B12:00  16:25.581,166600,2.074,Pantropical Spotted Dolphin,90027
9002706T,938  B12:00  16:27.248,166600,2.464,Pantropical Spotted Dolphin,90027
9002706U,938  B12:00  16:30.025,166600,2.777,Pantropical Spotted Dolphin,90027
9002706V,938  B12:00  16:32.802,166600,2.777,Pantropical Spotted Dolphin,90027
9002706W,938  B12:00  16:35.580,166600,2.777,Pantropical Spotted Dolphin,90027
9002706X,938  B12:00  16:38.357,166600,2.530,Pantropical Spotted Dolphin,90027
9002706Y,938  B12:00  16:40.857,166600,2.143,Pantropical Spotted Dolphin,90027
9002706Z,938  B12:00  16:43.634,166600,2.777,Pantropical Spotted Dolphin,90027
90027070,938  B12:00  16:46.412,166600,2.777,Pantropical Spotted Dolphin,90027
90027071,938  B12:00  16:49.189,166600,2.647,Pantropical Spotted Dolphin,90027
90027072,938  B12:00  16:57.522,166600,2.777,Pantropical Spotted Dolphin,90027
90027073,938  B12:00  17:03.076,166600,2.777,Pantropical Spotted Dolphin,90027
90027074,938  B12:00  17:08.154,166600,2.143,Pantropical Spotted Dolphin,90027
90027075,938  B12:00  17:15.857,166600,2.495,Pantropical Spotted Dolphin,90027
90027076,938  B12:00  17:20.991,166600,1.805,Pantropical Spotted Dolphin,90027
90027077,938  B12:00  17:22.796,166600,2.009,Pantropical Spotted Dolphin,90027
90027078,938  B12:00  17:25.061,166600,2.178,Pantropical Spotted Dolphin,90027
90027079,938  B12:00  17:40.016,166600,2.777,Pantropical Spotted Dolphin,90027
9002707A,938  B12:00  17:42.794,166600,2.777,Pantropical Spotted Dolphin,90027
9002707B,938  B12:00  17:45.571,166600,2.777,Pantropical Spotted Dolphin,90027
9002707C,938  B12:00  17:48.348,166600,2.777,Pantropical Spotted Dolphin,90027
9002707D,938  B12:00  17:51.126,166600,2.004,Pantropical Spotted Dolphin,90027
9002707E,938  B12:00  17:58.347,166600,2.777,Pantropical Spotted Dolphin,90027
9002707F,938  B12:00  18:01.125,166600,2.777,Pantropical Spotted Dolphin,90027
9002707G,938  B12:00  18:03.902,166600,2.122,Pantropical Spotted Dolphin,90027
9002707H,938  B12:00  18:07.513,166600,2.777,Pantropical Spotted Dolphin,90027
9002707I,938  B12:00  18:10.290,166600,2.777,Pantropical Spotted Dolphin,90027
9002707J,938  B12:00  18:13.068,166600,2.777,Pantropical Spotted Dolphin,90027
9002707K,938  B12:00  18:15.845,166600,2.777,Pantropical Spotted Dolphin,90027
9002707L,938  B12:00  18:18.622,166600,2.777,Pantropical Spotted Dolphin,90027
9002707M,938  B12:00  18:21.400,166600,2.777,Pantropical Spotted Dolphin,90027
9002707N,938  B12:00  18:24.177,166600,2.777,Pantropical Spotted Dolphin,90027
9002707O,938  B12:00  18:26.955,166600,2.777,Pantropical Spotted Dolphin,90027
9002707P,938  B12:00  18:29.732,166600,2.777,Pantropical Spotted Dolphin,90027
9002707Q,938  B12:00  18:32.510,166600,2.777,Pantropical Spotted Dolphin,90027
9002707R,938  B12:00  18:35.287,166600,2.777,Pantropical Spotted Dolphin,90027
9002707S,938  B12:00  18:38.064,166600,2.777,Pantropical Spotted Dolphin,90027
9002707T,938  B12:00  18:40.842,166600,2.777,Pantropical Spotted Dolphin,90027
9002707U,938  B12:00  18:43.619,166600,1.991,Pantropical Spotted Dolphin,90027
9002707V,938  B12:00  18:46.397,166600,2.777,Pantropical Spotted Dolphin,90027
9002707W,938  B12:00  18:51.952,166600,2.777,Pantropical Spotted Dolphin,90027
9002707X,938  B12:00  18:54.729,166600,2.777,Pantropical Spotted Dolphin,90027
9002707Z,938  B12:00  19:03.895,166600,2.777,Pantropical Spotted Dolphin,90027
90027080,938  B12:00  19:08.338,166600,2.777,Pantropical Spotted Dolphin,90027
90027081,938  B12:00  19:11.116,166600,2.777,Pantropical Spotted Dolphin,90027
90027082,938  B12:00  19:19.448,166600,2.777,Pantropical Spotted Dolphin,90027
90027083,938  B12:00  19:22.226,166600,2.087,Pantropical Spotted Dolphin,90027
90027084,938  B12:00  19:24.413,166600,2.256,Pantropical Spotted Dolphin,90027
90027085,938  B12:00  19:26.669,166600,2.777,Pantropical Spotted Dolphin,90027
90027086,938  B12:00  19:31.443,166600,2.447,Pantropical Spotted Dolphin,90027
90027087,938  B12:00  19:33.891,166600,1.866,Pantropical Spotted Dolphin,90027
90027088,938  B12:00  19:35.557,166600,2.321,Pantropical Spotted Dolphin,90027
90027089,938  B12:00  19:37.224,166600,2.026,Pantropical Spotted Dolphin,90027
9002708A,938  B12:00  19:38.890,166600,1.983,Pantropical Spotted Dolphin,90027
9002708B,938  B12:00  19:40.557,166600,1.935,Pantropical Spotted Dolphin,90027
9002708C,938  B12:00  19:42.223,166600,1.835,Pantropical Spotted Dolphin,90027
9002708D,938  B12:00  19:43.490,166600,1.874,Pantropical Spotted Dolphin,90027
9002708E,938  B12:00  19:45.460,166600,2.039,Pantropical Spotted Dolphin,90027
9002708F,938  B12:00  19:47.500,166600,2.091,Pantropical Spotted Dolphin,90027
9002708G,938  B12:00  19:49.167,166600,1.800,Pantropical Spotted Dolphin,90027
9002708H,938  B12:00  19:51.158,166600,2.451,Pantropical Spotted Dolphin,90027
9002708I,938  B12:00  19:53.610,166600,2.777,Pantropical Spotted Dolphin,90027
9002708J,938  B12:00  19:56.774,166600,2.391,Pantropical Spotted Dolphin,90027
9002708K,938  B12:00  19:59.165,166600,2.777,Pantropical Spotted Dolphin,90027
9002708L,938  B12:00  20:02.193,166600,2.758,Pantropical Spotted Dolphin,90027
9002708M,938  B12:00  20:04.952,166600,2.758,Pantropical Spotted Dolphin,90027
9002708N,938  B12:00  20:07.710,166600,2.310,Pantropical Spotted Dolphin,90027
9002708O,938  B12:00  20:09.365,166600,2.758,Pantropical Spotted Dolphin,90027
9002708P,938  B12:00  20:12.123,166600,2.758,Pantropical Spotted Dolphin,90027
9002708Q,938  B12:00  20:23.203,166600,2.434,Pantropical Spotted Dolphin,90027
9002708R,938  B12:00  20:26.466,166600,2.758,Pantropical Spotted Dolphin,90027
9002708S,938  B12:00  20:30.051,166600,2.758,Pantropical Spotted Dolphin,90027
9002708T,938  B12:00  20:33.637,166600,2.758,Pantropical Spotted Dolphin,90027
9002708U,938  B12:00  20:36.395,166600,2.758,Pantropical Spotted Dolphin,90027
9002708V,938  B12:00  20:39.154,166600,2.353,Pantropical Spotted Dolphin,90027
9002708W,938  B12:00  20:44.179,166600,2.146,Pantropical Spotted Dolphin,90027
9002708X,938  B12:00  20:47.152,166600,2.758,Pantropical Spotted Dolphin,90027
9002708Y,938  B12:00  20:52.669,166600,2.758,Pantropical Spotted Dolphin,90027
9002708Z,938  B12:00  20:56.086,166600,2.098,Pantropical Spotted Dolphin,90027
90027090,938  B12:00  20:59.013,166600,2.758,Pantropical Spotted Dolphin,90027
90027091,938  B12:00  21:02.598,166600,2.758,Pantropical Spotted Dolphin,90027
90027092,938  B12:00  21:07.800,166600,1.969,Pantropical Spotted Dolphin,90027
90027093,938  B12:00  21:10.740,166600,2.616,Pantropical Spotted Dolphin,90027
90027094,938  B12:00  21:13.356,166600,2.758,Pantropical Spotted Dolphin,90027
90027095,938  B12:00  21:16.114,166600,2.758,Pantropical Spotted Dolphin,90027
90027096,938  B12:00  21:22.458,166600,2.758,Pantropical Spotted Dolphin,90027
90027097,938  B12:00  21:31.560,166600,2.758,Pantropical Spotted Dolphin,90027
90027098,938  B12:00  21:38.731,166600,2.758,Pantropical Spotted Dolphin,90027
90027099,938  B12:00  21:44.248,166600,2.758,Pantropical Spotted Dolphin,90027
9002709A,938  B12:00  21:47.415,166600,2.348,Pantropical Spotted Dolphin,90027
9002709B,938  B12:00  21:55.005,166600,2.340,Pantropical Spotted Dolphin,90027
9002709C,938  B12:00  21:57.763,166600,2.758,Pantropical Spotted Dolphin,90027
9002709D,938  B12:00  22:01.129,166600,2.150,Pantropical Spotted Dolphin,90027
9002709E,938  B12:00  22:06.865,166600,2.758,Pantropical Spotted Dolphin,90027
9002709F,938  B12:00  22:12.976,166600,2.715,Pantropical Spotted Dolphin,90027
9002709G,938  B12:00  22:19.277,166600,2.275,Pantropical Spotted Dolphin,90027
9002709H,938  B12:00  22:21.596,166600,2.094,Pantropical Spotted Dolphin,90027
9002709I,938  B12:00  22:26.448,166600,2.310,Pantropical Spotted Dolphin,90027
9002709J,938  B12:00  22:29.207,166600,2.758,Pantropical Spotted Dolphin,90027
9002709K,938  B12:00  22:31.965,166600,2.029,Pantropical Spotted Dolphin,90027
9002709L,938  B12:00  22:34.723,166600,2.758,Pantropical Spotted Dolphin,90027
9002709M,938  B12:00  22:38.580,166600,2.486,Pantropical Spotted Dolphin,90027
9002709N,938  B12:00  22:41.067,166600,2.129,Pantropical Spotted Dolphin,90027
9002709O,938  B12:00  22:42.722,166600,2.758,Pantropical Spotted Dolphin,90027
9002709P,938  B12:00  22:45.480,166600,2.331,Pantropical Spotted Dolphin,90027
9002709Q,938  B12:00  22:48.238,166600,2.758,Pantropical Spotted Dolphin,90027
9002709R,938  B12:00  22:51.824,166600,2.374,Pantropical Spotted Dolphin,90027
9002709S,938  B12:00  22:56.983,166600,2.012,Pantropical Spotted Dolphin,90027
9002709T,938  B12:00  22:58.995,166600,1.771,Pantropical Spotted Dolphin,90027
9002709U,938  B12:00  23:03.408,166600,2.758,Pantropical Spotted Dolphin,90027
9002709V,938  B12:00  23:06.740,166600,2.185,Pantropical Spotted Dolphin,90027
9002709W,938  B12:00  23:11.683,166600,2.758,Pantropical Spotted Dolphin,90027
9002709X,938  B12:00  23:14.441,166600,2.758,Pantropical Spotted Dolphin,90027
9002709Y,938  B12:00  23:19.406,166600,2.206,Pantropical Spotted Dolphin,90027
9002709Z,938  B12:00  23:20.785,166600,2.758,Pantropical Spotted Dolphin,90027
90027100,938  B12:00  23:23.544,166600,2.758,Pantropical Spotted Dolphin,90027
90027101,938  B12:00  23:26.302,166600,2.758,Pantropical Spotted Dolphin,90027
90027102,938  B12:00  23:29.060,166600,2.413,Pantropical Spotted Dolphin,90027
90027103,938  B12:00  23:35.313,166600,2.572,Pantropical Spotted Dolphin,90027
90027104,938  B12:00  23:39.541,166600,2.624,Pantropical Spotted Dolphin,90027
90027105,938  B12:00  23:43.127,166600,2.486,Pantropical Spotted Dolphin,90027
90027106,938  B12:00  23:45.609,166600,2.758,Pantropical Spotted Dolphin,90027
90027107,938  B12:00  23:48.923,166600,2.202,Pantropical Spotted Dolphin,90027
90027108,938  B12:00  23:51.126,166600,2.758,Pantropical Spotted Dolphin,90027
90027109,938  B12:00  23:53.884,166600,2.068,Pantropical Spotted Dolphin,90027
90028001,55  B23.7  1.209,81920,1.891,Pantropical Spotted Dolphin,90028
90028002,55  B23.7  6.559,81920,1.891,Pantropical Spotted Dolphin,90028
90028003,71  B23.7  12.18,81920,0.9453,Pantropical Spotted Dolphin,90028
90028004,71  B23.7  16.05,81920,1.891,Pantropical Spotted Dolphin,90028
90028005,84  B23.7  6.729,81920,1.891,Pantropical Spotted Dolphin,90028
90028006,98  B23.7  14.75,81920,0.9453,Pantropical Spotted Dolphin,90028
90028007,98  B23.7  0.3079,81920,1.891,Pantropical Spotted Dolphin,90028
90028008,132  B23.7  20.82,81920,1.891,Pantropical Spotted Dolphin,90028
90028009,147  B23.7  16.65,81920,0.9453,Pantropical Spotted Dolphin,90028
9002800A,160  B23.7  12.10,81920,1.891,Pantropical Spotted Dolphin,90028
9002800B,175  B23.7  18.84,81920,1.891,Pantropical Spotted Dolphin,90028
9002800C,238  B23.7  20.63,81920,1.891,Pantropical Spotted Dolphin,90028
9002800D,238  B23.7  18.00,81920,1.891,Pantropical Spotted Dolphin,90028
9002800E,436  B23.7  18.73,81920,3.781,Pantropical Spotted Dolphin,90028
9002800F,98  B23.7  0.3079,81920,0.947,Pantropical Spotted Dolphin,90028
9002800G,19:10.172-19:10.537,60600,.365,Pantropical Spotted Dolphin,90028
9002800H,19:59.155-19:59.574,60600,.419,Pantropical Spotted Dolphin,90028
90044001,4:11.899-4:14.292,60600,2.329,Pantropical Spotted Dolphin,90044
90044002,4:14.721-4:17.101,60600,2.379,Pantropical Spotted Dolphin,90044
90044003,4:20.169-4:21.156,60600,.986,Pantropical Spotted Dolphin,90044
90044004,4:26.931-4:27.867,60600,.936,Pantropical Spotted Dolphin,90044
90044005,5:47.280-5:48.202,60600,.921,Pantropical Spotted Dolphin,90044
90044006,5:48.701-5:49.600,60600,.898,Pantropical Spotted Dolphin,90044
90044007,6:12.058-6:12.942,60600,.883,Pantropical Spotted Dolphin,90044
90044008,6:24.428-6:26.349,60600,1.920,Pantropical Spotted Dolphin,90044
90044009,6:34.339-6:35.377,60600,1.037,Pantropical Spotted Dolphin,90044
9004400A,6:37.336-6:38.796,60600,1.459,Pantropical Spotted Dolphin,90044
9004400B,6:40.063-6:41.177,60600,1.114,Pantropical Spotted Dolphin,90044
9004400C,6:41.946-6:43.454,60600,1.507,Pantropical Spotted Dolphin,90044
9004400D,6:43.305-6:44.815,60600,1.510,Pantropical Spotted Dolphin,90044
9004400E,6:45.327-6:46.671,60600,1.343,Pantropical Spotted Dolphin,90044
9004400F,6:46.978-6:48.592,60600,1.613,Pantropical Spotted Dolphin,90044
